neutral,0.272727273,0,0.40824829,0.263523138,0.833333333,0.416666667,0.333333333,0.56173281,0.447514619,6.666666667,0.591808796,0.429042904
neutral,0.181818182,0,0.174077656,0.138323502,0.958333333,0.319444444,0.166666667,0.391482698,0.336253925,6.666666667,0.421037972,0.383333333
entailment,1,1,0.824957911,0.927884361,0,1.071428571,0.857142857,0.917662935,0.925944948,0,0.860767841,0.98062954
neutral,0.8,0,0.888888889,0.666666667,0,1,0.857142857,0.894039735,0.649555996,44.44444444,0.722088397,0.851851852
neutral,0.777777778,0.142857143,0.838525492,0.8,0,1,0.5,0.796157721,0.877478787,21.05263158,0.864680171,0.480769231
neutral,0.7,0,0.904534034,0.875,0,0.875,0.5,0.894427191,0.991545803,21.05263158,0.930915415,0.4921875
neutral,0.4,0,0.603022689,0.295084445,0,1.142857143,0.571428571,0.595793231,0.508202128,0,0.60247004,0.653061224
neutral,0.2,0,0.583333333,0.204407454,0,0.791666667,0.25,0.533682944,0.503940703,0,0.617238045,0.376041667
entailment,0.777777778,0.142857143,0.787726361,0.872727273,0,1.090909091,0.636363636,0.797478419,0.804857502,0,0.860858142,0.555371901
contradiction,0.75,0.5,0.800640769,0.939148551,0,1.05,0.8,0.776584638,0.937495758,16.66666667,0.795666933,0.893617021
neutral,0.272727273,0,0.233549683,0.184397292,1,0,0.181818182,0.444058587,0.308534033,0,0.345757723,0.355179704
neutral,0.181818182,0,0.167248402,0.169030851,1,0,0.181818182,0.392252797,0.339164382,8.108108108,0.306050003,0.380165289
contradiction,0.666666667,0,0.707106781,0.9375,0,0.9375,0.625,0.774902864,0.727331116,100,0.887985945,0.836538462
neutral,0.909090909,0.666666667,0.916666667,0.833333333,0,1,0.916666667,0.946843854,0.947137216,25.92592593,0.929321945,0.960629921
contradiction,0.625,0.166666667,0.589255651,0.712746668,0,0.53125,0.625,0.677141434,0.813377544,0,0.57047987,0.754032258
neutral,0.125,0,0.102062073,0.255155182,0,1.25,0.125,0.280404073,0.316810904,0,0.309078634,0.443925234
entailment,0.5,0,0.384900179,0.63900965,0,1.166666667,0.333333333,0.494600572,0.430120403,0,0.563880503,0.490196078
neutral,0.888888889,0.714285714,0.95,0.833333333,0,1,0.916666667,0.888888889,0.709411139,60.71428571,0.862984061,0.949152542
neutral,0.222222222,0,0.711512474,0.176776695,0,0.75,0.333333333,0.558553016,0.365972263,0,0.590424597,0.443181818
neutral,0.222222222,0,0.711512474,0.176776695,0,0.75,0.333333333,0.558553016,0.373076311,0,0.517838955,0.409090909
neutral,0.538461538,0,0.592999453,0.75,0,0,0.285714286,0.703180662,0.805461326,0,0.867747128,0.365546218
neutral,0.2,0,0.334496804,0.3086067,0,1,0.272727273,0.485561623,0.569284722,0,0.577750564,0.476190476
neutral,0.444444444,0,0.480384461,0.483951416,0,0,0.454545455,0.627308647,0.636877545,0,0.509425044,0.552967693
neutral,0.555555556,0.142857143,0.538461538,0.445361771,0,0,0.545454545,0.657262408,0.548619399,0,0.547511935,0.70995671
neutral,0.3,0,0.357142857,0.294845988,0,1.083333333,0.333333333,0.5205669,0.515943475,0,0.534568012,0.576738609
contradiction,0.909090909,0.777777778,0.907485213,0.931694991,0,1.041666667,0.916666667,0.942028986,0.977983479,70,0.873646379,0.968992248
contradiction,0.692307692,0.454545455,0.866025404,0.546761103,0,0.892857143,0.714285714,0.877002268,0.886039327,0,0.711311817,0.711382114
neutral,0.545454545,0.111111111,0.597614305,0.593366104,0,1.083333333,0.583333333,0.720721891,0.838811671,0,0.61673367,0.595419847
entailment,1,0.5,0.968245837,0.963585981,0,0,1,0.935414347,0.905223052,64.70588235,0.957577705,0.946360153
contradiction,1,0.5,0.894427191,1.055555556,0,1.055555556,0.777777778,0.927030101,0.993142905,100,0.921930075,0.912912913
entailment,0.909090909,0.555555556,0.927105069,0.830418859,0,0,0.857142857,0.909814412,0.834446341,0,0.883023977,0.831389699
neutral,0.333333333,0,0.635085296,0.202034406,0,0,0.444444444,0.492425204,0.549322227,29.41176471,0.687444985,0.772609819
entailment,0.833333333,0.75,0.857142857,0.75,0,1,0.857142857,0.909090909,0.819074721,61.53846154,0.82353282,0.885245902
neutral,0,0,0.183339699,0,0,0.769230769,0.076923077,0.334076552,0.323223289,0,0.534441948,0.273504274
neutral,0,0,0,0,0,0.9375,0,0.260289603,0.233323755,0,0.497102946,0.46875
neutral,0,0,0.101015254,0,0,0.791666667,0.083333333,0.312674532,0.217261906,0,0.542638242,0.312984496
entailment,0.5,0,0.738548946,0.645497224,0.833333333,0,0.555555556,0.800955177,0.82360431,20,0.8506248,0.601851852
contradiction,1,0.333333333,0.77151675,1.083333333,0,1.083333333,0.666666667,0.855952979,0.956061258,100,0.786033988,0.807909605
neutral,0.3,0,0.353553391,0.206559112,0,0.8,0.2,0.587036224,0.601102874,0,0.506297886,0.263291139
neutral,0.333333333,0,0.369274473,0.392837101,0,0.833333333,0.333333333,0.622134529,0.688366678,0,0.566177905,0.341880342
neutral,0.8,0,0.452910814,0.667823071,0,0,0.333333333,0.659906979,0.677487916,0,0.56712997,0.580321285
neutral,0.272727273,0,0.334496804,0.331953065,0,0,0.272727273,0.525880972,0.564056491,0,0.538705468,0.282436011
neutral,0.571428571,0,0.419313935,0.606091527,0,1.285714286,0.285714286,0.634376363,0.653764375,0,0.49772799,0.571428571
neutral,0.363636364,0,0.452910814,0.36426713,0,0.772727273,0.272727273,0.659906979,0.677487916,0,0.584231615,0.297918949
contradiction,0.818181818,0.444444444,0.85811633,0.954545455,0.954545455,0.318181818,0.727272727,0.91003151,0.985452405,100,0.902895689,0.818181818
neutral,0.9,0,0.9,1,0,0.5,0.4,0.93625498,0.991510773,9.090909091,0.909547687,0.646464646
neutral,0.2,0,0.301511345,0,0.909090909,0,0.181818182,0.49238172,0.360281593,0,0.229381546,0.45021645
neutral,0.2,0,0.210818511,0,0,0.95,0.1,0.452250028,0.379343774,0,0.262638032,0.368367347
neutral,0.222222222,0,0.3,0,1,0,0.2,0.490199848,0.294009483,0,0.208091736,0.504672897
neutral,0.222222222,0,0.239045722,0,0.85,0,0.2,0.510607161,0.396187565,0,0.259823263,0.453333333
entailment,0.833333333,0.75,0.717137166,0.81456762,0,1.214285714,0.857142857,0.782817364,0.747551435,66.66666667,0.882256031,0.988372093
neutral,0.833333333,0.5,0.857142857,0.75,0,1,0.857142857,0.909090909,0.841984096,31.81818182,0.760982752,0.897435897
neutral,0.666666667,0.25,0.455842306,0.766651878,0,1.142857143,0.571428571,0.63462756,0.791440973,0,0.603445292,0.811059908
neutral,0.375,0.166666667,0.421637021,0.422222222,0,1.055555556,0.333333333,0.560861678,0.503485332,26.92307692,0.557689786,0.637731481
entailment,0.9,0.875,0.849836586,0.762295901,0,1.136363636,0.909090909,0.854963853,0.727413443,77.77777778,0.872777402,0.938281902
contradiction,0.8,0.375,0.789352217,1.05,0,1.05,0.6,0.854872465,0.987897352,16.66666667,0.777921319,0.678125
contradiction,0.857142857,0.5,0.89566859,0.970588235,0,0.970588235,0.764705882,0.922057153,0.98064153,100,0.808012009,0.833710407
neutral,0.266666667,0,0.484182026,0,0,0.823529412,0.294117647,0.511670672,0.270314304,0,0.394391596,0.371517028
neutral,0.142857143,0,0.326860225,0,0,0.84375,0.125,0.446846693,0.290624739,0,0.365135193,0.375
neutral,0.333333333,0,0.565685425,0,0,1.107142857,0.428571429,0.470176457,0.229850004,0,0.424258322,0.525693731
neutral,0.142857143,0,0.18973666,0,0,0.794117647,0.117647059,0.395955513,0.288719088,0,0.32779488,0.214285714
entailment,1,0.75,0.963624112,1.045454545,0,1.045454545,1,0.953462589,0.980595421,100,0.985194206,0.994704325
contradiction,0.818181818,0.555555556,0.88949918,0.798611111,0,0.958333333,0.833333333,0.875436457,0.931915641,29.16666667,0.960353017,0.883169935
neutral,0.4,0,0.496138938,0.522727273,0,1.045454545,0.454545455,0.625657503,0.424765696,4,0.708097458,0.542087542
neutral,0.3,0,0.416025147,0.348550718,0,0.954545455,0.272727273,0.593959137,0.469238152,4,0.574252486,0.413308341
entailment,1,0.75,0.935414347,0.927884361,0,1.071428571,1,0.959403224,0.914091775,54.54545455,0.82927686,0.989010989
contradiction,0.75,0.333333333,0.8,0.670820393,0,1,0.75,0.793204316,0.663806286,7.142857143,0.814370394,0.794871795
neutral,0.25,0,0.358568583,0,0,0.9375,0.25,0.529249964,0.332240522,0,0.394606292,0.416666667
neutral,0.428571429,0,0.447213595,0.25,0,1,0.375,0.601607953,0.454988722,6.666666667,0.421423376,0.56
neutral,0.375,0,0.478091444,0.234375,0,0.9375,0.375,0.616248916,0.463652436,7.142857143,0.499562472,0.55
contradiction,0.75,0.333333333,0.843274043,0.944444444,0,0.944444444,0.666666667,0.927030101,0.978976077,100,0.822269559,0.755555556
neutral,0.4,0.125,0.666666667,0.484794845,0,0.791666667,0.5,0.716752772,0.531848344,0,0.70402205,0.476702509
neutral,0,0,0.239045722,0,0,1.071428571,0.142857143,0.308988764,0.198591858,0,0.47618258,0.352250489
neutral,0.6,0.333333333,0.737864787,0.535714286,0,1.071428571,0.714285714,0.703104233,0.633728811,0,0.669387102,0.767590618
neutral,0.3,0,0.416666667,0.357217254,0,0.875,0.333333333,0.560982724,0.539750248,0,0.416349798,0.398514851
neutral,0.7,0.125,0.730296743,0.6,0,1,0.7,0.834376957,0.689990525,50,0.864985228,0.8
entailment,1,0.8,0.935414347,0.958314847,0,0.535714286,1,0.959403224,0.955283057,7.142857143,0.897642493,0.986842105
neutral,0.1,0,0.119522861,0,0,0.425,0.1,0.327374561,0.284440527,0,0.385486484,0.343617021
contradiction,0.833333333,0.3,0.876714008,0.9258201,0,1,0.538461538,0.91774651,0.907040274,0,0.784202695,0.626086957
neutral,1,0.555555556,1,1,0,1,0.615384615,1,1,13.79310345,0.95764637,0.672566372
entailment,0.833333333,0.5,0.801783726,0.718736136,0,0,0.857142857,0.87478088,0.928753069,0,0.850420952,0.857142857
neutral,0.857142857,0.8,0.75,0.8,1,0.5,0.75,0.818861082,0.950929603,4,0.928656459,0.913580247
entailment,0.5,0,0.550019098,0.269974624,0,1.428571429,0.571428571,0.625243037,0.350954934,0,0.585865617,0.603174603
neutral,0.428571429,0,0.514495755,0.221852992,1,0,0.375,0.605915405,0.3560518,0,0.635469615,0.455357143
neutral,0.428571429,0,0.514495755,0.221852992,1,0,0.5,0.605915405,0.3560518,0,0.595859587,0.514175258
entailment,0.714285714,0.6,0.75,0.5,0,1,0.75,0.841584158,0.59320384,0,0.778147221,0.8
contradiction,0.75,0.333333333,0.824957911,0.708333333,0,0.944444444,0.777777778,0.86799951,0.858223874,50,0.864614725,0.842342342
entailment,0.705882353,0.466666667,0.829227983,0.669890635,0,0.947368421,0.736842105,0.845503709,0.753483003,26.82926829,0.849149108,0.777054997
neutral,0.866666667,0.384615385,0.857142857,0.824957911,0,1,0.705882353,0.903055245,0.887481338,7.5,0.923902571,0.795321637
neutral,0.428571429,0,0.442325868,0,0,1.6875,0.5,0.565699519,0.309604366,0,0.096512064,0.664370079
neutral,0.909090909,0.888888889,0.933563871,0.799070919,0,1.035714286,0.928571429,0.91774651,0.899053695,73.91304348,0.875970781,0.941558442
neutral,0.285714286,0,0.442325868,0.313688217,0,1.4375,0.25,0.49990003,0.31871245,22.22222222,0.208003044,0.512376238
neutral,0.333333333,0,0.606779876,0.2806707,0,1.375,0.5,0.514599338,0.249933013,11.76470588,0.327368826,0.638888889
entailment,0.571428571,0.4,0.670820393,0.577350269,0,1,0.625,0.717760254,0.548984486,53.33333333,0.751245677,0.78125
neutral,0.833333333,0.75,0.9,0.666666667,0,1,0.875,0.909090909,0.650694862,50,0.670655072,0.830769231
entailment,0.714285714,0.6,0.505076272,0.554051251,0,1.357142857,0.714285714,0.71654562,0.776674887,0,0.61092627,0.863636364
neutral,0.428571429,0,0.358568583,0.618589574,0,1.071428571,0.428571429,0.563382517,0.667047547,0,0.661312222,0.671641791
neutral,0.166666667,0,0.422577127,0,0,1.25,0.25,0.423508294,0.339986377,0,0.226581186,0.377906977
entailment,0.333333333,0,0.507092553,0.294627825,0,1.25,0.375,0.492625114,0.571579525,0,0.428708017,0.542168675
entailment,0.875,0.833333333,0.941176471,0.8,0,1,0.909090909,0.92920354,0.793266051,0,0.893145621,0.9375
contradiction,1,0.5,0.907485213,1.045454545,0,1.045454545,0.818181818,0.940564508,0.985101446,100,0.85871768,0.883786317
neutral,0.666666667,0,0.807207353,0.8,1,0,0.454545455,0.776748902,0.675313386,0,0.812548637,0.488888889
neutral,1,0.714285714,0.963624112,1.045454545,0,1.045454545,1,0.953462589,0.992362359,100,0.945752203,1.004456328
neutral,0.3,0,0.583383351,0.349933856,0,0.958333333,0.333333333,0.572189145,0.52064265,0,0.609354973,0.371598639
neutral,0.333333333,0,0.605405515,0.365148372,0,1,0.363636364,0.599793495,0.470509063,0,0.554098487,0.38
entailment,0.769230769,0.545454545,0.890263815,0.7200823,0,0.933333333,0.8,0.881855016,0.873871901,53.57142857,0.889424562,0.83125
entailment,0.818181818,0.555555556,0.818181818,0.833333333,0,1,0.818181818,0.884476534,0.831863768,52.17391304,0.887279809,0.929824561
neutral,0.181818182,0,0.138342893,0,0,1.181818182,0.181818182,0.438987831,0.360525288,0,0.584938526,0.614173228
neutral,0.181818182,0,0.146254485,0,0.923076923,0.461538462,0.153846154,0.459363958,0.351047827,0,0.60616219,0.430769231
entailment,0.181818182,0,0.146254485,0,0,1.090909091,0.181818182,0.459363958,0.351047827,0,0.610900164,0.605042017
entailment,1,1,0.957427108,0.963585981,0,0,1,0.942809042,0.927286253,5.263157895,0.940952122,0.981912145
contradiction,1,0.6,0.957427108,1.055555556,0,1.055555556,1,0.942809042,0.993440263,100,0.937491059,1.005291005
neutral,0.714285714,0,0.725240668,0.63900965,0,1.166666667,0.555555556,0.737989436,0.728891728,0,0.730529308,0.577319588
neutral,0.444444444,0,0.668993608,0.545454545,0,0.909090909,0.454545455,0.642675948,0.722475631,18.18181818,0.783043504,0.449438202
neutral,0.625,0,0.783349452,0.57,0,0.95,0.5,0.793889957,0.74685999,18.18181818,0.783370078,0.524137931
contradiction,0.818181818,0.555555556,0.880704846,0.958333333,0,0.958333333,0.75,0.945610858,0.978661882,100,0.862061262,0.818770227
entailment,0.666666667,0,0.820782682,0.570544331,0,1.041666667,0.75,0.795834363,0.523326979,0,0.819460571,0.719026549
neutral,0.75,0.6,0.908893259,0.777777778,0,0.933333333,0.8,0.902060278,0.94510247,77.77777778,0.947380424,0.840712468
neutral,0.7,0.25,0.894736842,0.842650088,0,0.923076923,0.692307692,0.871945791,0.894455485,25.92592593,0.929385185,0.620830497
neutral,0.333333333,0,0.636146425,0.158230961,0,0.866666667,0.4,0.610579248,0.383976729,7.407407407,0.381175876,0.459259259
neutral,0.222222222,0,0.50902781,0.2,0,1,0.363636364,0.505202974,0.403709642,6.666666667,0.409380436,0.383838384
neutral,0.4,0,0.636284763,0.168530018,0,0.923076923,0.461538462,0.63734815,0.335624381,3.703703704,0.490200967,0.52027972
neutral,0.363636364,0,0.463586325,0.190181444,0,1.041666667,0.333333333,0.614850351,0.390375958,13.33333333,0.386100531,0.516381766
neutral,0.444444444,0,0.636284763,0.199171839,0,1.090909091,0.545454545,0.63734815,0.393135864,13.33333333,0.457782328,0.595041322
neutral,0.8,0.375,0.818181818,0.666666667,0,1,0.818181818,0.884476534,0.7819745,45.83333333,0.800528467,0.880733945
entailment,0.875,0.833333333,0.745355992,0.777541914,0,1.15,0.8,0.839792534,0.828322069,70.58823529,0.84887588,0.886238532
neutral,0.583333333,0.3,0.70064905,0.427301585,0,0.923076923,0.615384615,0.808247642,0.686919428,0,0.825064838,0.694280079
entailment,0.9,0.5,0.856348839,0.841654636,0,1.090909091,0.818181818,0.91774651,0.8322349,0,0.895827889,0.832049307
entailment,0.722222222,0.375,0.891132789,0.834279766,0.875,0,0.65,0.904534034,0.945210268,2.083333333,0.93298173,0.638020833
contradiction,0.944444444,0.6875,0.893819357,1.025,1,0,0.85,0.924524817,0.983163877,100,0.872526288,0.932657658
neutral,0.555555556,0,0.735980072,0.703562364,0.825,0.275,0.3,0.778816304,0.869996188,0,0.680146337,0.33
neutral,0.636363636,0.333333333,0.85811633,0.573126728,0,0.928571429,0.714285714,0.777342919,0.819304298,7.142857143,0.672515571,0.752895753
contradiction,0.75,0,0.839146392,1.004158022,0,1.1,0.4,0.838854141,0.958400323,5.555555556,0.667353988,0.55
neutral,0.454545455,0,0.565752382,0.2767614,0,0,0.428571429,0.529486248,0.367946896,3.571428571,0.48170948,0.546069315
neutral,0.166666667,0,0.471404521,0.202259959,0.75,0,0.1,0.506757617,0.356773257,4.166666667,0.214828953,0.16
neutral,0.307692308,0,0.596558759,0.348568501,0.9,0,0.4,0.595326999,0.45463602,2.272727273,0.544928789,0.470149254
neutral,0.75,0.166666667,0.777777778,0.5,0,1,0.777777778,0.859030837,0.552440413,16.66666667,0.673613906,0.833333333
neutral,0.75,0.333333333,0.777777778,0.75,0,1,0.777777778,0.838854141,0.750291832,64.70588235,0.862916708,0.818181818
entailment,1,1,0.866025404,1.166666667,0,1.166666667,1,0.866025404,0.937296541,100,0.895261228,1.024390244
neutral,0.125,0,0.166666667,0,0,0.722222222,0.111111111,0.326136281,0.130547796,0,0.092597574,0.266666667
entailment,0.25,0,0.166666667,0,0,1.625,0.25,0.326993006,0.265367765,0,0.241091505,0.518115942
neutral,0.636363636,0.333333333,0.820782682,0.68877551,0,0.482142857,0.714285714,0.760640289,0.786691898,16,0.817038655,0.754658385
neutral,0.909090909,0.666666667,0.916666667,0.833333333,0,0.5,0.916666667,0.946843854,0.771558915,20,0.841528773,0.929292929
neutral,0.545454545,0,0.596039561,0.642930625,0,0.520833333,0.583333333,0.690349154,0.768359327,20,0.713167369,0.546116505
entailment,1,1,0.861640437,1.141088661,1,0.416666667,1,0.891924773,0.882152206,100,0.848726511,0.970588235
contradiction,1,0.5,0.9258201,1.083333333,1,0.361111111,1,0.9258201,0.989526886,100,0.913251102,1.021428571
neutral,0.357142857,0.083333333,0.612372436,0.42591771,0.714285714,0.238095238,0.357142857,0.649252285,0.634279831,12.12121212,0.737229347,0.360480641
neutral,0.5,0.25,0.353553391,0.760638829,1,0,0.5,0.551947325,0.814549156,0,0.686390996,0.948979592
neutral,0.714285714,0.4,0.801783726,0.703125,0,0.9375,0.75,0.82644631,0.801021593,47.05882353,0.894641876,0.821917808
neutral,0.8,0,0.816496581,0.700825558,0,1.357142857,0.857142857,0.730787441,0.53712152,23.07692308,0.752595425,0.935960591
neutral,0.875,0.833333333,0.958333333,0.8,0,1,0.916666667,0.92920354,0.877160353,86.36363636,0.863419175,0.923076923
neutral,0.25,0,0.433012702,0,0,0.833333333,0.25,0.465842441,0.136880188,0,0.414296091,0.355805243
neutral,0.375,0,0.648181216,0,0,0.916666667,0.333333333,0.590811042,0.288528644,0,0.418498278,0.261904762
neutral,0.125,0,0.385758375,0,0,0.791666667,0.166666667,0.420750835,0.263734378,0,0.604101717,0.287878788
neutral,0.285714286,0,0.433012702,0,0,1.25,0.375,0.465842441,0.175637484,0,0.552396059,0.564516129
entailment,0.333333333,0,0.507092553,0.24743583,0,0.857142857,0.428571429,0.664367504,0.429625833,46.66666667,0.73609525,0.612244898
neutral,0.833333333,0.75,0.9,0.75,0,1,0.875,0.909090909,0.939126755,0,0.868559539,0.927536232
neutral,0.166666667,0,0.377964473,0,0,0.785714286,0.285714286,0.589639656,0.346992897,0,0.594893992,0.377142857
neutral,0.5,0,0.565685425,0.375277675,0,1.3,0.6,0.664367504,0.679053196,0,0.566692948,0.661016949
neutral,0.142857143,0,0.335410197,0,0,1,0.25,0.445766049,0.218255446,0,0.538591623,0.535211268
neutral,0.333333333,0,0.447213595,0.25,0,0,0.375,0.552371521,0.457545998,0,0.628179789,0.383561644
contradiction,0.916666667,0.7,0.960768923,0.961538462,0,0.480769231,0.923076923,0.960768923,0.992917534,100,0.920545816,0.929487179
neutral,0.8,0,0.589255651,0.850420064,0,1.5,0.833333333,0.696702952,0.552188419,50,0.673459888,0.9
neutral,0.428571429,0,0.40824829,0.422577127,0,0.625,0.5,0.56173281,0.453429904,39.13043478,0.569841981,0.775
neutral,0.5,0,0.70064905,0.447213595,0,1,0.555555556,0.634414669,0.668171931,5.882352941,0.607578635,0.526315789
entailment,0.857142857,0.4,0.904534034,0.76,0,0.95,0.8,0.92039801,0.774098445,70.83333333,0.881784081,0.835164835
neutral,0.428571429,0,0.433012702,0.401663209,0,1.1,0.3,0.579935051,0.425726281,4.166666667,0.54206872,0.496078431
entailment,0.8,0.666666667,0.888888889,0.75,0,1,0.857142857,0.894039735,0.936524447,0,0.855788469,0.866666667
